mask_x,mask_y,world_x_min,world_z_min,world_x_max_exclusive,world_z_max_exclusive,previous_rgba,proposed_rgba,from_tile,to_tile,source,source_record,biome,rationale
2667,1411,237696,87168,237824,87296,0/1/186/255,0/1/145/255,T442,T401,v2_boundary_correction,S0879,rhun,consistent pre-V2 opposite-side territory witnesses on the same local biome transition; two shifted contexts agree; cumulative topology preserved
2668,1411,237824,87168,237952,87296,0/1/186/255,0/1/145/255,T442,T401,v2_boundary_correction,S0879,rhun,consistent pre-V2 opposite-side territory witnesses on the same local biome transition; two shifted contexts agree; cumulative topology preserved
2669,1411,237952,87168,238080,87296,0/1/186/255,0/1/145/255,T442,T401,v2_boundary_correction,S0879,rhun,consistent pre-V2 opposite-side territory witnesses on the same local biome transition; two shifted contexts agree; cumulative topology preserved
2670,1411,238080,87168,238208,87296,0/1/186/255,0/1/145/255,T442,T401,v2_boundary_correction,S0879,rhun,consistent pre-V2 opposite-side territory witnesses on the same local biome transition; two shifted contexts agree; cumulative topology preserved
2671,1411,238208,87168,238336,87296,0/1/186/255,0/1/145/255,T442,T401,v2_boundary_correction,S0879,rhun,consistent pre-V2 opposite-side territory witnesses on the same local biome transition; two shifted contexts agree; cumulative topology preserved
2672,1411,238336,87168,238464,87296,0/1/186/255,0/1/145/255,T442,T401,v2_boundary_correction,S0879,rhun,consistent pre-V2 opposite-side territory witnesses on the same local biome transition; two shifted contexts agree; cumulative topology preserved
2673,1411,238464,87168,238592,87296,0/1/186/255,0/1/145/255,T442,T401,v2_boundary_correction,S0879,rhun,consistent pre-V2 opposite-side territory witnesses on the same local biome transition; two shifted contexts agree; cumulative topology preserved
2674,1411,238592,87168,238720,87296,0/1/186/255,0/1/145/255,T442,T401,v2_boundary_correction,S0879,rhun,consistent pre-V2 opposite-side territory witnesses on the same local biome transition; two shifted contexts agree; cumulative topology preserved
2675,1411,238720,87168,238848,87296,0/1/186/255,0/1/145/255,T442,T401,v2_boundary_correction,S0879,rhun,consistent pre-V2 opposite-side territory witnesses on the same local biome transition; two shifted contexts agree; cumulative topology preserved
2676,1411,238848,87168,238976,87296,0/1/186/255,0/1/145/255,T442,T401,v2_boundary_correction,S0879,rhun,consistent pre-V2 opposite-side territory witnesses on the same local biome transition; two shifted contexts agree; cumulative topology preserved
2677,1411,238976,87168,239104,87296,0/1/186/255,0/1/145/255,T442,T401,v2_boundary_correction,S0879,rhun,consistent pre-V2 opposite-side territory witnesses on the same local biome transition; two shifted contexts agree; cumulative topology preserved
2678,1411,239104,87168,239232,87296,0/1/186/255,0/1/145/255,T442,T401,v2_boundary_correction,S0879,rhun,consistent pre-V2 opposite-side territory witnesses on the same local biome transition; two shifted contexts agree; cumulative topology preserved
2679,1411,239232,87168,239360,87296,0/1/186/255,0/1/145/255,T442,T401,v2_boundary_correction,S0879,rhun,consistent pre-V2 opposite-side territory witnesses on the same local biome transition; two shifted contexts agree; cumulative topology preserved
2680,1411,239360,87168,239488,87296,0/1/186/255,0/1/145/255,T442,T401,v2_boundary_correction,S0879,rhun,consistent pre-V2 opposite-side territory witnesses on the same local biome transition; two shifted contexts agree; cumulative topology preserved
2681,1411,239488,87168,239616,87296,0/1/186/255,0/1/145/255,T442,T401,v2_boundary_correction,S0879,rhun,consistent pre-V2 opposite-side territory witnesses on the same local biome transition; two shifted contexts agree; cumulative topology preserved
2682,1411,239616,87168,239744,87296,0/1/186/255,0/1/145/255,T442,T401,v2_boundary_correction,S0879,rhun,consistent pre-V2 opposite-side territory witnesses on the same local biome transition; two shifted contexts agree; cumulative topology preserved
2683,1411,239744,87168,239872,87296,0/1/186/255,0/1/145/255,T442,T401,v2_boundary_correction,S0879,rhun,consistent pre-V2 opposite-side territory witnesses on the same local biome transition; two shifted contexts agree; cumulative topology preserved
2684,1411,239872,87168,240000,87296,0/1/186/255,0/1/145/255,T442,T401,v2_boundary_correction,S0879,rhun,consistent pre-V2 opposite-side territory witnesses on the same local biome transition; two shifted contexts agree; cumulative topology preserved
2685,1411,240000,87168,240128,87296,0/1/186/255,0/1/145/255,T442,T401,v2_boundary_correction,S0879,rhun,consistent pre-V2 opposite-side territory witnesses on the same local biome transition; two shifted contexts agree; cumulative topology preserved
2562,1412,224256,87296,224384,87424,0/1/145/255,0/1/186/255,T401,T442,v2_boundary_correction,S0880,lastDesert,consistent pre-V2 opposite-side territory witnesses on the same local biome transition; two shifted contexts agree; cumulative topology preserved
2563,1412,224384,87296,224512,87424,0/1/145/255,0/1/186/255,T401,T442,v2_boundary_correction,S0880,lastDesert,consistent pre-V2 opposite-side territory witnesses on the same local biome transition; two shifted contexts agree; cumulative topology preserved
2564,1412,224512,87296,224640,87424,0/1/145/255,0/1/186/255,T401,T442,v2_boundary_correction,S0880,lastDesert,consistent pre-V2 opposite-side territory witnesses on the same local biome transition; two shifted contexts agree; cumulative topology preserved
2565,1412,224640,87296,224768,87424,0/1/145/255,0/1/186/255,T401,T442,v2_boundary_correction,S0880,lastDesert,consistent pre-V2 opposite-side territory witnesses on the same local biome transition; two shifted contexts agree; cumulative topology preserved
2566,1412,224768,87296,224896,87424,0/1/145/255,0/1/186/255,T401,T442,v2_boundary_correction,S0880,lastDesert,consistent pre-V2 opposite-side territory witnesses on the same local biome transition; two shifted contexts agree; cumulative topology preserved
2567,1412,224896,87296,225024,87424,0/1/145/255,0/1/186/255,T401,T442,v2_boundary_correction,S0880,lastDesert,consistent pre-V2 opposite-side territory witnesses on the same local biome transition; two shifted contexts agree; cumulative topology preserved
2568,1412,225024,87296,225152,87424,0/1/145/255,0/1/186/255,T401,T442,v2_boundary_correction,S0880,lastDesert,consistent pre-V2 opposite-side territory witnesses on the same local biome transition; two shifted contexts agree; cumulative topology preserved
2569,1412,225152,87296,225280,87424,0/1/145/255,0/1/186/255,T401,T442,v2_boundary_correction,S0880,lastDesert,consistent pre-V2 opposite-side territory witnesses on the same local biome transition; two shifted contexts agree; cumulative topology preserved
2584,1412,227072,87296,227200,87424,0/1/186/255,0/1/145/255,T442,T401,v2_boundary_correction,S0881,rhun,consistent pre-V2 opposite-side territory witnesses on the same local biome transition; two shifted contexts agree; cumulative topology preserved
2687,1412,240256,87296,240384,87424,0/1/186/255,0/1/145/255,T442,T401,v2_boundary_correction,S0882,rhun,consistent pre-V2 opposite-side territory witnesses on the same local biome transition; two shifted contexts agree; cumulative topology preserved
2544,1413,221952,87424,222080,87552,0/1/186/255,0/1/145/255,T442,T401,v2_boundary_correction,S0883,rhun,consistent pre-V2 opposite-side territory witnesses on the same local biome transition; two shifted contexts agree; cumulative topology preserved
2545,1413,222080,87424,222208,87552,0/1/186/255,0/1/145/255,T442,T401,v2_boundary_correction,S0883,rhun,consistent pre-V2 opposite-side territory witnesses on the same local biome transition; two shifted contexts agree; cumulative topology preserved
2573,1413,225664,87424,225792,87552,0/1/186/255,0/1/145/255,T442,T401,v2_boundary_correction,S0884,rhun,consistent pre-V2 opposite-side territory witnesses on the same local biome transition; two shifted contexts agree; cumulative topology preserved
2574,1413,225792,87424,225920,87552,0/1/186/255,0/1/145/255,T442,T401,v2_boundary_correction,S0884,rhun,consistent pre-V2 opposite-side territory witnesses on the same local biome transition; two shifted contexts agree; cumulative topology preserved
2575,1413,225920,87424,226048,87552,0/1/186/255,0/1/145/255,T442,T401,v2_boundary_correction,S0884,rhun,consistent pre-V2 opposite-side territory witnesses on the same local biome transition; two shifted contexts agree; cumulative topology preserved
2576,1413,226048,87424,226176,87552,0/1/186/255,0/1/145/255,T442,T401,v2_boundary_correction,S0884,rhun,consistent pre-V2 opposite-side territory witnesses on the same local biome transition; two shifted contexts agree; cumulative topology preserved
2577,1413,226176,87424,226304,87552,0/1/186/255,0/1/145/255,T442,T401,v2_boundary_correction,S0884,rhun,consistent pre-V2 opposite-side territory witnesses on the same local biome transition; two shifted contexts agree; cumulative topology preserved
2578,1413,226304,87424,226432,87552,0/1/186/255,0/1/145/255,T442,T401,v2_boundary_correction,S0884,rhun,consistent pre-V2 opposite-side territory witnesses on the same local biome transition; two shifted contexts agree; cumulative topology preserved
2579,1413,226432,87424,226560,87552,0/1/186/255,0/1/145/255,T442,T401,v2_boundary_correction,S0884,rhun,consistent pre-V2 opposite-side territory witnesses on the same local biome transition; two shifted contexts agree; cumulative topology preserved
2580,1413,226560,87424,226688,87552,0/1/186/255,0/1/145/255,T442,T401,v2_boundary_correction,S0884,rhun,consistent pre-V2 opposite-side territory witnesses on the same local biome transition; two shifted contexts agree; cumulative topology preserved
2581,1413,226688,87424,226816,87552,0/1/186/255,0/1/145/255,T442,T401,v2_boundary_correction,S0884,rhun,consistent pre-V2 opposite-side territory witnesses on the same local biome transition; two shifted contexts agree; cumulative topology preserved
2689,1413,240512,87424,240640,87552,0/1/186/255,0/1/145/255,T442,T401,v2_boundary_correction,S0885,rhun,consistent pre-V2 opposite-side territory witnesses on the same local biome transition; two shifted contexts agree; cumulative topology preserved
2690,1413,240640,87424,240768,87552,0/1/186/255,0/1/145/255,T442,T401,v2_boundary_correction,S0885,rhun,consistent pre-V2 opposite-side territory witnesses on the same local biome transition; two shifted contexts agree; cumulative topology preserved
2691,1413,240768,87424,240896,87552,0/1/186/255,0/1/145/255,T442,T401,v2_boundary_correction,S0885,rhun,consistent pre-V2 opposite-side territory witnesses on the same local biome transition; two shifted contexts agree; cumulative topology preserved
2692,1413,240896,87424,241024,87552,0/1/186/255,0/1/145/255,T442,T401,v2_boundary_correction,S0885,rhun,consistent pre-V2 opposite-side territory witnesses on the same local biome transition; two shifted contexts agree; cumulative topology preserved
2693,1413,241024,87424,241152,87552,0/1/186/255,0/1/145/255,T442,T401,v2_boundary_correction,S0885,rhun,consistent pre-V2 opposite-side territory witnesses on the same local biome transition; two shifted contexts agree; cumulative topology preserved
2694,1413,241152,87424,241280,87552,0/1/186/255,0/1/145/255,T442,T401,v2_boundary_correction,S0885,rhun,consistent pre-V2 opposite-side territory witnesses on the same local biome transition; two shifted contexts agree; cumulative topology preserved
2695,1413,241280,87424,241408,87552,0/1/186/255,0/1/145/255,T442,T401,v2_boundary_correction,S0885,rhun,consistent pre-V2 opposite-side territory witnesses on the same local biome transition; two shifted contexts agree; cumulative topology preserved
2696,1413,241408,87424,241536,87552,0/1/186/255,0/1/145/255,T442,T401,v2_boundary_correction,S0885,rhun,consistent pre-V2 opposite-side territory witnesses on the same local biome transition; two shifted contexts agree; cumulative topology preserved
2697,1413,241536,87424,241664,87552,0/1/186/255,0/1/145/255,T442,T401,v2_boundary_correction,S0885,rhun,consistent pre-V2 opposite-side territory witnesses on the same local biome transition; two shifted contexts agree; cumulative topology preserved
1298,1419,62464,88192,62592,88320,0/1/175/255,0/1/185/255,T431,T441,v2_boundary_correction,S0886,harondor,consistent pre-V2 opposite-side territory witnesses on the same local biome transition; two shifted contexts agree; cumulative topology preserved
1294,1420,61952,88320,62080,88448,0/1/175/255,0/1/185/255,T431,T441,v2_boundary_correction,S0887,harondor,consistent pre-V2 opposite-side territory witnesses on the same local biome transition; two shifted contexts agree; cumulative topology preserved
