mask_x,mask_y,world_x_min,world_z_min,world_x_max_exclusive,world_z_max_exclusive,previous_rgba,proposed_tile_id,biome,distance_squared,equal_nearest,tie,original_neighbor_ids,geometry,width_cells,rationale
667,453,-18304,-35456,-18176,-35328,0/0/0/0,T033,tundra,1,T033,False,T030|T033,D-,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1126,1106,40448,48128,40576,48256,0/0/0/0,T323,whiteMountains,2,T323,False,T323|T335,V,7,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1127,1106,40576,48128,40704,48256,0/0/0/0,T323,whiteMountains,1,T323,False,T323|T335,V,5,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1128,1106,40704,48128,40832,48256,0/0/0/0,T323,rohan,1,T323,False,T323|T335,V,5,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1147,1106,43136,48128,43264,48256,0/0/0/0,T323,rohan,1,T323|T325,True,T323|T325,D+D-HV,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1203,1106,50304,48128,50432,48256,0/0/0/0,T325,rohan,1,T325,False,T324|T325|T342,junction,2,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1204,1106,50432,48128,50560,48256,0/0/0/0,T325,rohan,1,T325,False,T324|T325|T342,junction,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1205,1106,50560,48128,50688,48256,0/0/0/0,T342,rohan,1,T342,False,T324|T325|T342,junction,3,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1206,1106,50688,48128,50816,48256,0/0/0/0,T342,rohan,2,T324|T342,True,T324|T325|T342,junction,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1207,1106,50816,48128,50944,48256,0/0/0/0,T324,rohan,1,T324,False,T324|T325|T342,junction,2,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1249,1106,56192,48128,56320,48256,0/0/0/0,T307,rohan,1,T307,False,T307|T324|T328,D+HV,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1250,1106,56320,48128,56448,48256,0/0/0/0,T328,rohan,1,T328,False,T307|T328,D+HV,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1434,1106,79872,48128,80000,48256,0/0/0/0,T340,deadMarshes,1,T340,False,T326|T340,D+D-HV,2,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1435,1106,80000,48128,80128,48256,0/0/0/0,T340,deadMarshes,1,T340,False,T326|T340,D-HV,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1436,1106,80128,48128,80256,48256,0/0/0/0,T326,dagorlad,1,T326,False,T326|T340,D-HV,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1526,1106,91648,48128,91776,48256,0/0/0/0,T326,brownLands,1,T326|T334,True,T326|T334,D+D-H,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1690,1106,112640,48128,112768,48256,0/0/0/0,T334,brownLands,1,T334,False,T319|T334,D-HV,2,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1691,1106,112768,48128,112896,48256,0/0/0/0,T319,wilderland,2,T319|T334,True,T319|T334,D-HV,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1692,1106,112896,48128,113024,48256,0/0/0/0,T319,wilderland,1,T319,False,T319|T334,D-HV,2,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1778,1106,123904,48128,124032,48256,0/0/0/0,T319,wilderland,1,T319,False,T319|T322,D+D-HV,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1779,1106,124032,48128,124160,48256,0/0/0/0,T322,wilderland,1,T322,False,T319|T322,D+D-HV,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1879,1106,136832,48128,136960,48256,0/0/0/0,T329,rhunLandSteppe,1,T329,False,T329|T331,D+HV,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1880,1106,136960,48128,137088,48256,0/0/0/0,T331,rhunLandSteppe,1,T331,False,T329|T331,D+HV,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1976,1106,149248,48128,149376,48256,0/0/0/0,T331,rhun,1,T331|T349,True,T331|T349,D+D-HV,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
2088,1106,163584,48128,163712,48256,0/0/0/0,T349,rhun,1,T349,False,T308|T349,D+D-HV,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
2089,1106,163712,48128,163840,48256,0/0/0/0,T349,rhun,1,T308|T349,True,T308|T349,D+D-HV,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
2090,1106,163840,48128,163968,48256,0/0/0/0,T308,rhun,1,T308,False,T308|T349,D+D-HV,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
2091,1106,163968,48128,164096,48256,0/0/0/0,T308,rhun,1,T308,False,T308|T349,D+D-HV,2,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
2138,1106,169984,48128,170112,48256,0/0/0/0,T308,rhun,1,T308,False,T308|T350,D+D-HV,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
2139,1106,170112,48128,170240,48256,0/0/0/0,T308,rhun,1,T308|T350,True,T308|T350,D+D-HV,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
2140,1106,170240,48128,170368,48256,0/0/0/0,T350,rhun,1,T350,False,T308|T350,D+D-HV,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
2257,1106,185216,48128,185344,48256,0/0/0/0,T303,rhun,1,T303,False,T303|T344|T350,D+HV,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
2258,1106,185344,48128,185472,48256,0/0/0/0,T344,rhun,1,T344,False,T303|T344|T350,D+HV,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
2350,1106,197120,48128,197248,48256,0/0/0/0,T344,rhun,1,T344,False,T318|T344,D+D-HV,2,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
2351,1106,197248,48128,197376,48256,0/0/0/0,T344,rhun,1,T344,False,T318|T344,D-HV,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
2352,1106,197376,48128,197504,48256,0/0/0/0,T318,rhun,1,T318,False,T318|T344,D-HV,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
2353,1106,197504,48128,197632,48256,0/0/0/0,T318,rhunForest,1,T318,False,T318|T344,D-HV,2,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
2739,1106,246912,48128,247040,48256,0/0/0/0,T317,rhun,1,T304|T317,True,T304|T317|T401,D+D-H,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
911,1107,12928,48256,13056,48384,0/0/0/0,T313,enedwaith,1,T313|T330,True,T313|T330|T360,D+D-H,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
986,1107,22528,48256,22656,48384,0/0/0/0,T313,enedwaith,1,T313,False,T306|T313|T333,D+D-HV,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
987,1107,22656,48256,22784,48384,0/0/0/0,T306,enedwaith,1,T306,False,T306|T313|T333,D-HV,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1064,1107,32512,48256,32640,48384,0/0/0/0,T333,adornland,1,T333,False,T320|T333|T337,D+D-HV,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1065,1107,32640,48256,32768,48384,0/0/0/0,T337,adornland,1,T337,False,T320|T333|T337,D+D-HV,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1108,1107,38144,48256,38272,48384,0/0/0/0,T337,whiteMountainsFoothills,1,T337,False,T323|T337,D-H,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1109,1107,38272,48256,38400,48384,0/0/0/0,T323,whiteMountainsFoothills,1,T323,False,T323|T337,D-H,2,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1126,1107,40448,48256,40576,48384,0/0/0/0,T323,whiteMountains,5,T323,False,T323|T335,V,7,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1127,1107,40576,48256,40704,48384,0/0/0/0,T323,whiteMountains,4,T323,False,T323|T335,V,5,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1128,1107,40704,48256,40832,48384,0/0/0/0,T323,whiteMountains,2,T323,False,T323|T335,V,5,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1129,1107,40832,48256,40960,48384,0/0/0/0,T323,whiteMountains,1,T323,False,T323|T335,V,4,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1146,1107,43008,48256,43136,48384,0/0/0/0,T323,rohan,1,T323,False,T323|T325,D+D-HV,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1147,1107,43136,48256,43264,48384,0/0/0/0,T325,rohan,1,T325,False,T323|T325,D+D-HV,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1200,1107,49920,48256,50048,48384,0/0/0/0,T342,rohan,1,T325|T342,True,T324|T325|T342,D+D-HV,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1201,1107,50048,48256,50176,48384,0/0/0/0,T342,rohan,1,T325|T342,True,T324|T325|T342,D+D-HV,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1202,1107,50176,48256,50304,48384,0/0/0/0,T342,rohan,1,T325|T342,True,T324|T325|T342,D+D-HV,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1203,1107,50304,48256,50432,48384,0/0/0/0,T342,rohan,1,T342,False,T324|T325|T342,junction,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1204,1107,50432,48256,50560,48384,0/0/0/0,T342,rohan,1,T342,False,T324|T325|T342,junction,2,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1206,1107,50688,48256,50816,48384,0/0/0/0,T342,rohan,1,T342,False,T324|T325|T342,junction,2,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1207,1107,50816,48256,50944,48384,0/0/0/0,T324,rohan,1,T324,False,T324|T325|T342,junction,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1240,1107,55040,48256,55168,48384,0/0/0/0,T324,rohan,1,T324,False,T307|T324|T328,D+D-HV,2,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1248,1107,56064,48256,56192,48384,0/0/0/0,T307,rohan,1,T307,False,T307|T324|T328,D+HV,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1249,1107,56192,48256,56320,48384,0/0/0/0,T328,rohan,1,T328,False,T307|T328,D+HV,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1436,1107,80128,48256,80256,48384,0/0/0/0,T340,deadMarshes,1,T340,False,T326|T340,D-HV,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1437,1107,80256,48256,80384,48384,0/0/0/0,T326,dagorlad,1,T326,False,T326|T340,D-HV,2,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1526,1107,91648,48256,91776,48384,0/0/0/0,T326,dagorlad,1,T326,False,T326|T334,D+D-H,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1527,1107,91776,48256,91904,48384,0/0/0/0,T334,brownLands,1,T334,False,T326|T334,D+D-HV,2,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1691,1107,112768,48256,112896,48384,0/0/0/0,T334,brownLands,1,T334,False,T319|T334,D-HV,2,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1692,1107,112896,48256,113024,48384,0/0/0/0,T319,wilderland,2,T319|T334,True,T319|T334,D-HV,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1693,1107,113024,48256,113152,48384,0/0/0/0,T319,wilderland,1,T319,False,T319|T334,D-HV,2,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1778,1107,123904,48256,124032,48384,0/0/0/0,T319,wilderland,1,T319|T322,True,T319|T322,D+D-HV,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1878,1107,136704,48256,136832,48384,0/0/0/0,T329,rhunLandSteppe,1,T329,False,T329|T331,D+HV,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1879,1107,136832,48256,136960,48384,0/0/0/0,T331,rhunLandSteppe,1,T331,False,T329|T331,D+HV,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
1976,1107,149248,48256,149376,48384,0/0/0/0,T331,rhun,1,T331|T349,True,T331|T349,D+D-HV,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
2090,1107,163840,48256,163968,48384,0/0/0/0,T349,rhun,1,T349,False,T308|T349,D+D-HV,2,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
2091,1107,163968,48256,164096,48384,0/0/0/0,T349,rhun,1,T349,False,T308|T349,D+D-HV,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
2092,1107,164096,48256,164224,48384,0/0/0/0,T308,rhun,1,T308,False,T308|T349,D+D-HV,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
2125,1107,168320,48256,168448,48384,0/0/0/0,T308,rhun,1,T308,False,T308|T350,D+D-V,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
2126,1107,168448,48256,168576,48384,0/0/0/0,T308,rhun,1,T308|T350,True,T308|T350,D+D-V,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
2127,1107,168576,48256,168704,48384,0/0/0/0,T308,rhun,1,T308|T350,True,T308|T350,D+D-V,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
2128,1107,168704,48256,168832,48384,0/0/0/0,T308,rhun,1,T308|T350,True,T308|T350,D+D-V,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
2129,1107,168832,48256,168960,48384,0/0/0/0,T308,rhun,1,T308|T350,True,T308|T350,D+D-V,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
2130,1107,168960,48256,169088,48384,0/0/0/0,T308,rhun,1,T308|T350,True,T308|T350,D+D-V,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
2131,1107,169088,48256,169216,48384,0/0/0/0,T308,rhun,1,T308|T350,True,T308|T350,D+D-V,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
2132,1107,169216,48256,169344,48384,0/0/0/0,T308,rhun,1,T308|T350,True,T308|T350,D+D-V,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
2133,1107,169344,48256,169472,48384,0/0/0/0,T308,rhun,1,T308|T350,True,T308|T350,D+D-V,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
2134,1107,169472,48256,169600,48384,0/0/0/0,T308,rhun,1,T308|T350,True,T308|T350,D+D-V,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
2135,1107,169600,48256,169728,48384,0/0/0/0,T308,rhun,1,T308|T350,True,T308|T350,D+D-V,1,bounded original-territory seam; exact original nearest distance; coherent tie run if needed
